HON,length,start,end,hits,distance
PlantPot_A (7),0.033,1592.58,1592.613,4,40.733
New_NPC (42),0.111,1592.624,1592.735,11,22.241
store2,0.434,1592.746,1593.18,40,72.566
baum ld0(enhanced),0.0,1593.19,1593.19,1,124.505
streetLight2 (39),0.0,1593.202,1593.202,1,23.367
B39,0.011,1593.213,1593.224,2,178.718
baum ld0(enhanced),0.0,1593.235,1593.235,1,124.79
B39,0.0,1593.246,1593.246,1,178.795
retirementHome1,0.033,1593.257,1593.29,4,214.727
B39,0.011,1593.302,1593.313,2,178.922
retirementHome1,0.066,1593.324,1593.39,7,214.885
B39,0.033,1593.402,1593.435,4,179.132
baum ld0(enhanced),0.056,1593.446,1593.502,6,117.302
B39,0.024,1593.513,1593.537,3,178.871
baum ld0(enhanced),0.0,1593.548,1593.548,1,124.674
Bush_qilgP2_6x6x4_PF (15),0.287,1593.559,1593.846,27,120.056
baum ld0(enhanced),0.0,1593.857,1593.857,1,125.157
B39,0.022,1593.868,1593.89,3,178.775
baum ld0(enhanced),0.011,1593.901,1593.912,2,125.017
Bush_qilgP2_6x6x4_PF (15),0.234,1593.923,1594.157,22,121.025
baum ld0(enhanced),0.0,1594.168,1594.168,1,124.591
B39,0.144,1594.179,1594.323,14,178.746
retirementHome1,0.0,1594.334,1594.334,1,214.543
streetLight2 (10),0.0,1594.345,1594.345,1,103.279
Bush_qilgP2_6x6x4_PF (15),0.0,1594.357,1594.357,1,119.992
streetLight2 (10),0.044,1594.368,1594.412,5,103.279
Bush_qilgP2_6x6x4_PF (15),0.0,1594.423,1594.423,1,120.442
streetLight2 (10),0.133,1594.435,1594.568,13,102.705
retirementHome1,0.044,1594.579,1594.623,5,214.297
baum ld0(enhanced),0.044,1594.634,1594.678,5,128.45
retirementHome1,0.078,1594.69,1594.768,8,214.168
streetLight2 (10),0.0,1594.778,1594.778,1,104.929
retirementHome1,0.122,1594.79,1594.912,12,214.057
Bush_qilgP2_6x6x4_PF (15),0.0,1594.923,1594.923,1,120.661
streetLight2 (10),0.0,1594.934,1594.934,1,103.825
baum ld2(enhanced),0.0,1594.945,1594.945,1,125.435
Lod_1,0.045,1594.956,1595.001,5,30.12
Terrain,0.0,1595.012,1595.012,1,26.987
Lod_1,0.011,1595.023,1595.034,2,29.974
Terrain,0.0,1595.045,1595.045,1,23.239
Lod_1,0.0,1595.056,1595.056,1,29.969
Terrain,0.0,1595.067,1595.067,1,28.32
Lod_1,0.156,1595.078,1595.234,15,29.994
Terrain,0.0,1595.245,1595.245,1,27.106
Lod_1,0.011,1595.257,1595.268,2,30.294
baum ld0(enhanced),0.0,1595.278,1595.278,1,114.709
baum ld2(enhanced),0.0,1595.29,1595.29,1,125.199
EU_TrafficLight_01 (1),0.0,1595.302,1595.302,1,95.175
streetLight01,0.0,1595.312,1595.312,1,115.392
EU_TrafficLight_01 (1),0.011,1595.323,1595.334,2,95.162
retirementHome1,0.322,1595.345,1595.667,30,212.993
baum ld0(enhanced),0.0,1595.678,1595.678,1,119.687
New_NPC (64)(Clone),0.0,1595.689,1595.689,1,41.624
EU_TrafficLight_01,0.0,1595.701,1595.701,1,102.92
Bush_qilgP2_6x6x4_PF (15),0.0,1595.712,1595.712,1,121.851
baum ld0(enhanced),0.045,1595.723,1595.768,5,129.354
NPC-617,0.044,1595.779,1595.823,5,50.836
New_NPC (64)(Clone),0.0,1595.834,1595.834,1,41.484
NPC-617,0.0,1595.845,1595.845,1,50.822
New_NPC (64)(Clone),0.0,1595.856,1595.856,1,41.398
face_617,0.056,1595.867,1595.923,6,50.895
Bush_qilgP2_6x6x4_PF (39),0.033,1595.934,1595.967,4,202.989
baum ld0(enhanced),0.0,1595.978,1595.978,1,129.496
Bush_qilgP2_6x6x4_PF (39),0.011,1595.99,1596.001,2,203.166
baum ld0(enhanced),0.023,1596.012,1596.035,3,129.417
New_NPC (64)(Clone),0.012,1596.045,1596.057,2,40.964
face_64,0.0,1596.067,1596.067,1,40.923
Bush_d1_6x6x4_COL_PRIM_CAPSULE,0.0,1596.078,1596.078,1,109.54
baum ld0(enhanced),0.0,1596.089,1596.089,1,116.701
Sitting_NPC (412),0.0,1596.1,1596.1,1,71.521
PlantPot_A (6),0.0,1596.111,1596.111,1,60.839
New_NPC (1),0.266,1596.123,1596.389,25,26.913
PlantPot_A (6),0.0,1596.401,1596.401,1,60.818
retirementHome1,0.0,1596.413,1596.413,1,214.745
EU_TrafficLight_01,0.0,1596.423,1596.423,1,102.952
streetLight2 (36),0.0,1596.435,1596.435,1,42.209
baum ld0(enhanced),0.066,1596.445,1596.511,7,119.36
streetLight2 (36),0.044,1596.523,1596.567,5,42.21
baum ld0(enhanced),0.289,1596.578,1596.867,27,125.131
NPC-617,0.011,1596.878,1596.889,2,50.88
face_617,0.022,1596.9,1596.922,3,50.927
NPC-617,0.034,1596.933,1596.967,4,50.805
Bush_d1_6x6x4_COL_PRIM_CAPSULE,0.0,1596.977,1596.977,1,109.929
EU_TrafficLight_01,0.022,1596.989,1597.011,3,102.956
baum ld0(enhanced),0.0,1597.022,1597.022,1,119.732
Bush_d1_6x6x4_COL_PRIM_CAPSULE,0.0,1597.033,1597.033,1,110.248
retirementHome1,0.0,1597.044,1597.044,1,215.282
PlantPot_A (6),0.0,1597.055,1597.055,1,61.222
Terrain,0.0,1597.066,1597.066,1,69.256
baum ld1(enhanced),0.0,1597.078,1597.078,1,40.127
PlantPot_A (7),0.033,1597.089,1597.122,4,39.572
store2,0.011,1597.133,1597.144,2,61.629
PlantPot_A (7),0.123,1597.155,1597.278,12,39.993
store2,0.0,1597.289,1597.289,1,60.153
PlantPot_A (7),0.0,1597.3,1597.3,1,39.265
store2,0.0,1597.311,1597.311,1,79.332
streetLight2 (39),0.0,1597.322,1597.322,1,23.392
Bush_qilgP2_6x6x4_PF (15),0.0,1597.333,1597.333,1,119.948
Bush_d1_6x6x4_COL_PRIM_CAPSULE,0.0,1597.344,1597.344,1,109.687
Bush_qilgP2_6x6x4_PF (15),0.0,1597.355,1597.355,1,120.576
Bush_d1_6x6x4_COL_PRIM_CAPSULE,0.0,1597.367,1597.367,1,110.178
streetLight2 (10),0.134,1597.377,1597.511,13,103.283
Bush_d1_6x6x4_COL_PRIM_CAPSULE,0.677,1597.522,1598.199,62,109.591
EU_TrafficLight_01,0.0,1598.21,1598.21,1,102.971
NPC-617,0.0,1598.222,1598.222,1,50.739
streetLight2 (36),0.044,1598.233,1598.277,5,42.195
retirementHome1,0.0,1598.288,1598.288,1,213.482
Bush_qilgP2_6x6x4_PF (39),0.01,1598.3,1598.31,2,203.754
streetLight2 (36),0.011,1598.322,1598.333,2,42.21
Bush_qilgP2_6x6x4_PF (39),0.022,1598.344,1598.366,3,203.516
retirementHome1,0.0,1598.377,1598.377,1,213.486
Bush_qilgP2_6x6x4_PF (39),0.0,1598.388,1598.388,1,203.823
retirementHome1,0.01,1598.4,1598.41,2,213.506
Bush_qilgP2_6x6x4_PF (39),0.021,1598.422,1598.443,3,204.167
streetLight2 (36),0.0,1598.455,1598.455,1,42.21
retirementHome1,0.011,1598.466,1598.477,2,213.496
streetLight2 (36),0.077,1598.489,1598.566,8,42.2
retirementHome1,0.0,1598.577,1598.577,1,212.87
EU_TrafficLight_01 (1),0.023,1598.588,1598.611,3,95.119
Bush_qilgP2_6x6x4_PF (40),0.0,1598.622,1598.622,1,204.448
face_64,0.122,1598.633,1598.755,12,35.401
retirementHome1,0.011,1598.766,1598.777,2,212.775
baum ld0(enhanced),0.322,1598.788,1599.11,30,109.011
baum ld1(enhanced),0.012,1599.121,1599.133,2,135.579
Combined_2 (2),0.044,1599.144,1599.188,5,151.992
baum ld0(enhanced),0.044,1599.199,1599.243,5,109.012
Bush_b1_4x4x4_PF_baked_single (4),0.0,1599.254,1599.254,1,130.191
baum ld0(enhanced),0.011,1599.266,1599.277,2,108.855
streetLight2 (36),0.0,1599.288,1599.288,1,42.123
Terrain,0.276,1599.3,1599.576,8,19.089
Sky,0.0,1599.588,1599.588,1,231.047
PlantPot_A (11),0.0,1599.61,1599.61,1,79.842
baum ld0(enhanced),0.011,1599.621,1599.632,2,116.976
B39,0.0,1599.643,1599.643,1,178.723
retirementHome1,0.034,1599.654,1599.688,4,215.353
B39,0.011,1599.699,1599.71,2,178.925
retirementHome1,0.022,1599.721,1599.743,3,215.317
baum ld0 mobile (3),0.022,1599.754,1599.776,3,120.605
streetLight2 (39),0.0,1599.787,1599.787,1,23.575
retirementHome1,0.012,1599.798,1599.81,2,215.491
baum ld0(enhanced),0.022,1599.821,1599.843,3,89.041
store2,0.011,1599.854,1599.865,2,70.986
PlantPot_A (7),0.0,1599.876,1599.876,1,40.337
metalBench (3),0.0,1599.888,1599.888,1,35.579
store2,0.544,1599.899,1600.443,50,54.475
metalBench (3),0.457,1600.454,1600.911,42,35.737
store2,0.022,1600.921,1600.943,3,54.733
metalBench (4),0.0,1600.955,1600.955,1,31.684
Sitting_NPC (418),0.0,1600.967,1600.967,1,28.025
New_NPC (204)(Clone),0.0,1600.979,1600.979,1,32.539
metalBench (5),0.0,1600.99,1600.99,1,27.766
PlantPot_A (8),0.0,1601.001,1601.001,1,23.818
New_NPC (204)(Clone),0.011,1601.012,1601.023,2,32.431
trashcan_squarePrefab (6),0.0,1601.034,1601.034,1,26.297
PlantPot_A (8),0.09,1601.045,1601.135,9,23.445
trashcan_squarePrefab (6),0.0,1601.147,1601.147,1,26.219
PlantPot_A (8),0.0,1601.158,1601.158,1,23.671
trashcan_squarePrefab (6),0.0,1601.169,1601.169,1,26.354
metalBench (5),0.086,1601.179,1601.265,9,27.827
trashcan_squarePrefab (6),0.0,1601.276,1601.276,1,26.466
metalBench (5),0.144,1601.287,1601.431,14,27.739
trashcan_squarePrefab (6),0.0,1601.442,1601.442,1,26.443
metalBench (5),0.0,1601.453,1601.453,1,27.768
New_NPC (204)(Clone),0.0,1601.464,1601.464,1,31.796
metalBench (5),0.011,1601.476,1601.487,2,27.826
store2,0.0,1601.498,1601.498,1,42.74
New_NPC (204)(Clone),0.0,1601.509,1601.509,1,31.812
store2,0.0,1601.52,1601.52,1,42.543
New_NPC (204)(Clone),0.332,1601.532,1601.864,31,31.419
PlantPot_A (8),1.166,1601.875,1603.041,106,22.935
NPC-4627,0.0,1603.052,1603.052,1,42.641
metalBench (4),0.0,1603.064,1603.064,1,31.552
store2,0.0,1603.075,1603.075,1,52.562
face_4605,0.011,1603.086,1603.097,2,31.762
NPC-4605,0.0,1603.108,1603.108,1,31.634
face_4605,0.012,1603.12,1603.132,2,31.727
NPC-4605,0.0,1603.143,1603.143,1,31.631
store2,0.298,1603.154,1603.452,28,49.47
NPC-4605,0.0,1603.464,1603.464,1,31.386
face_4605,0.0,1603.476,1603.476,1,31.755
store2,0.0,1603.486,1603.486,1,53.215
baum ld0(enhanced),0.0,1603.819,1603.819,1,111.264
Lod_1,0.322,1603.83,1604.152,30,30.2
Park_Sidewalk_Corner_A,0.0,1604.163,1604.163,1,112.213
baum ld0(enhanced),0.011,1604.174,1604.185,2,124.21
EU_TrafficLight_01,0.011,1604.197,1604.208,2,102.847
Bush_d1_6x6x4_COL_PRIM_CAPSULE,0.0,1604.219,1604.219,1,109.504
streetLight2 (10),0.011,1604.231,1604.242,2,103.238
Bush_qilgP2_6x6x4_PF (15),0.0,1604.252,1604.252,1,120.885
EU_TrafficLight_01,0.0,1604.264,1604.264,1,102.862
Bush_d1_6x6x4_COL_PRIM_CAPSULE,0.021,1604.276,1604.297,3,109.647
EU_TrafficLight_01,0.0,1604.308,1604.308,1,102.871
Bush_d1_6x6x4_COL_PRIM_CAPSULE,0.047,1604.318,1604.365,5,109.98
EU_TrafficLight_01,0.0,1604.378,1604.378,1,102.911
Bush_qilgP2_6x6x4_PF (15),0.0,1604.388,1604.388,1,121.851
baum ld0(enhanced),0.0,1604.399,1604.399,1,129.153
Bush_qilgP2_6x6x4_PF (15),0.0,1604.411,1604.411,1,121.407
NPC-617,0.0,1604.423,1604.423,1,50.8
face_617,0.0,1604.434,1604.434,1,50.862
NPC-617,0.023,1604.445,1604.468,3,50.791
face_617,0.021,1604.48,1604.501,3,50.799
NPC-617,0.034,1604.512,1604.546,4,50.722
face_617,0.002,1604.561,1604.563,2,50.793
NPC-617,0.0,1604.574,1604.574,1,50.775
Bush_qilgP2_6x6x4_PF (15),0.033,1604.584,1604.617,4,121.482
baum ld0(enhanced),0.113,1604.628,1604.741,10,129.219
Sitting_NPC (4165),0.023,1604.764,1604.787,3,33.101
Lod_1,0.413,1604.808,1605.221,38,30.19
NPC-615,0.01,1605.232,1605.242,2,13.634
Lod_1,0.012,1605.253,1605.265,2,30.045
NPC-615,0.0,1605.275,1605.275,1,13.584
Lod_1,0.012,1605.286,1605.298,2,30.039
NPC-615,0.0,1605.308,1605.308,1,13.683
Lod_1,0.0,1605.319,1605.319,1,30.037
NPC-615,0.011,1605.33,1605.341,2,13.627
Lod_1,0.189,1605.352,1605.541,18,30.002
NPC-615,0.022,1605.552,1605.574,3,13.505
Lod_1,0.088,1605.586,1605.674,9,30.736
Bush_d1_6x6x4_COL_PRIM_CAPSULE,0.012,1605.686,1605.698,2,117.838
PlantPot_A (5),0.0,1605.709,1605.709,1,80.84
Lod_1,0.0,1605.72,1605.72,1,30.783
PlantPot_A (5),0.0,1605.731,1605.731,1,80.678
Park_Streight (2),0.0,1605.742,1605.742,1,107.37
PlantPot_A (5),0.09,1605.753,1605.843,9,79.882
New_NPC (64)(Clone),0.099,1605.853,1605.952,10,22.305
Bush_qilgP2_6x6x4_PF (21),0.0,1605.964,1605.964,1,121.491
New_NPC (64)(Clone),0.0,1605.975,1605.975,1,22.194
PlantPot_A,0.011,1606.197,1606.208,2,61.503
streetLight2 (15),0.0,1606.22,1606.22,1,97.041
Terrain,0.022,1606.231,1606.253,3,36.485
PlantPot_A,0.187,1606.264,1606.451,18,61.558
NPC-4628,0.011,1606.462,1606.473,2,60.942
New_NPC (64)(Clone),0.023,1606.486,1606.509,3,21.338
Terrain,0.01,1606.52,1606.53,2,53.34
B013,0.0,1606.541,1606.541,1,66.526
Terrain,0.141,1606.552,1606.693,13,30.474
B017 (3),0.0,1606.704,1606.704,1,43.593
Terrain,0.043,1606.715,1606.758,5,29.11
B017 (3),0.0,1606.77,1606.77,1,43.674
Terrain,0.11,1606.781,1606.891,11,31.116
PlantPot_A (2),0.012,1606.901,1606.913,2,24.644
Chairs (6),0.011,1606.924,1606.935,2,19.47
Sitting_NPC (4061),0.0,1606.946,1606.946,1,20.527
Chairs (6),0.0,1606.957,1606.957,1,19.835
Sitting_NPC (4061),0.0,1606.969,1606.969,1,20.553
Chairs (6),0.011,1606.98,1606.991,2,19.137
Sitting_NPC (4061),0.022,1607.002,1607.024,3,20.528
PlantPot_A (2),0.0,1607.035,1607.035,1,24.637
face_4061,0.0,1607.045,1607.045,1,20.684
Sitting_NPC (4061),0.0,1607.057,1607.057,1,20.6
PlantPot_A (2),0.233,1607.068,1607.301,22,24.44
Chairs (6),0.0,1607.311,1607.311,1,19.37
PlantPot_A (2),0.0,1607.323,1607.323,1,24.255
Chairs (6),0.0,1607.334,1607.334,1,20.816
Sitting_NPC (4061),0.01,1607.345,1607.355,2,20.643
PlantPot_A (2),0.011,1607.366,1607.377,2,24.393
Sitting_NPC (4061),0.0,1607.387,1607.387,1,20.667
Chairs (6),0.011,1607.399,1607.41,2,21.143
takeOutBurger (4),0.0,1607.421,1607.421,1,21.021
Chairs (6),0.033,1607.433,1607.466,4,20.385
Sitting_NPC (4061),0.365,1607.477,1607.842,34,20.553
Chairs (6),0.011,1607.853,1607.864,2,20.325
Sitting_NPC (4061),0.067,1607.874,1607.941,7,20.549
B22 1 (3),0.021,1607.952,1607.973,3,32.294
baum ld1(enhanced),0.0,1608.228,1608.228,1,78.943
Col House1,0.0,1608.24,1608.24,1,133.299
streetLight2 (32),0.0,1608.251,1608.251,1,43.082
baum ld1(enhanced),0.0,1608.262,1608.262,1,78.962
PlantPot_A (5),0.0,1608.273,1608.273,1,80.023
Col House1,0.0,1608.284,1608.284,1,133.096
Terrain,0.0,1608.295,1608.295,1,49.013
streetLight2 (32),0.0,1608.306,1608.306,1,43.025
baum ld1(enhanced),0.0,1608.317,1608.317,1,80.345
streetLight2 (14),0.0,1608.328,1608.328,1,105.789
streetLight2 (32),0.0,1608.34,1608.34,1,43.049
baum ld1(enhanced),0.0,1608.351,1608.351,1,80.68
streetLight2 (32),0.011,1608.363,1608.374,2,43.041
baum ld1(enhanced),0.011,1608.386,1608.397,2,79.899
streetLight2 (32),0.0,1608.408,1608.408,1,43.078
baum ld1(enhanced),0.021,1608.419,1608.44,3,79.117
streetLight2 (32),0.0,1608.451,1608.451,1,43.023
Bush_b1_4x4x4_PF_baked_single (1),0.0,1608.463,1608.463,1,111.567
apartment3,0.0,1608.475,1608.475,1,163.937
streetLight2 (33),0.023,1608.486,1608.509,3,24.842
New_NPC (64)(Clone),0.0,1608.521,1608.521,1,17.685
streetLight2 (33),0.043,1608.532,1608.575,5,24.84
face_64,0.059,1608.586,1608.645,6,17.529
New_NPC (64)(Clone),0.0,1608.657,1608.657,1,17.422
face_64,0.022,1608.668,1608.69,3,17.407
New_NPC (64)(Clone),0.022,1608.702,1608.724,3,17.394
streetLight2 (33),0.022,1608.735,1608.757,3,25.046
New_NPC (64)(Clone),0.0,1608.769,1608.769,1,17.254
streetLight2 (33),0.0,1608.78,1608.78,1,24.797
New_NPC (64)(Clone),0.139,1608.791,1608.93,13,17.069
PlantPot_A (1),0.0,1608.941,1608.941,1,40.142
New_NPC (64)(Clone),0.0,1608.952,1608.952,1,16.894
B013,0.0,1608.964,1608.964,1,64.919
Terrain,0.001,1608.984,1608.985,2,54.214
streetLight2 (39),0.002,1609.272,1609.274,2,23.35
Terrain,0.002,1609.294,1609.296,2,56.827
streetLight2 (39),0.047,1609.316,1609.363,6,23.327
baum ld0(enhanced),0.002,1609.383,1609.385,2,124.253
streetLight2 (39),0.024,1609.405,1609.429,4,23.338
PlantPot_A (11),0.001,1609.45,1609.451,2,79.208
streetLight2 (39),0.001,1609.472,1609.473,2,23.38
PlantPot_A (11),0.0,1609.484,1609.484,1,78.803
streetLight2 (39),0.0,1609.494,1609.494,1,23.319
Sitting_NPC (412),0.01,1609.506,1609.516,2,71.373
metalBench,0.0,1609.527,1609.527,1,75.2
streetLight2 (39),0.0,1609.538,1609.538,1,23.33
PlantPot_A (11),0.0,1609.55,1609.55,1,79.411
PlantPot_A (6),0.0,1609.561,1609.561,1,61.761
Terrain,0.0,1609.572,1609.572,1,50.346
metalBench (1),0.0,1609.583,1609.583,1,70.664
Terrain,0.011,1609.594,1609.605,2,49.027
PlantPot_A (6),0.0,1609.616,1609.616,1,60.706
store2,0.0,1609.627,1609.627,1,72.404
PlantPot_A (7),0.0,1609.638,1609.638,1,39.17
metalBench (3),0.0,1609.65,1609.65,1,36.641
metalBench (4),0.0,1609.661,1609.661,1,32.005
Terrain,0.0,1609.672,1609.672,1,25.541
PlantPot_A (8),0.0,1609.683,1609.683,1,22.851
Terrain,0.011,1609.694,1609.705,2,15.387
PlantPot_A (8),0.411,1609.716,1610.127,38,22.113
store2,0.011,1610.138,1610.149,2,27.911
New_NPC (204)(Clone),0.033,1610.161,1610.194,4,19.117
store2,0.022,1610.216,1610.238,4,25.175
New_NPC (204)(Clone),0.034,1610.249,1610.283,4,19.12
store2,0.0,1610.294,1610.294,1,25.101
New_NPC (204)(Clone),0.446,1610.305,1610.751,41,18.595
face_204,0.044,1610.762,1610.806,5,18.283
New_NPC (204)(Clone),0.022,1610.817,1610.839,3,18.095
face_204,0.033,1610.851,1610.884,4,18.107
New_NPC (204)(Clone),0.311,1610.895,1611.206,29,17.793
store2,0.012,1611.217,1611.229,2,23.288
face_204,0.01,1611.24,1611.25,2,17.567
New_NPC (204)(Clone),0.067,1611.262,1611.329,7,17.375
Terrain,0.0,1611.595,1611.595,1,5.162
PlantPot_A (8),0.0,1611.606,1611.606,1,22.433
Terrain,0.815,1611.617,1612.432,74,12.114
NPC-4605,0.0,1612.444,1612.444,1,31.447
metalBench (3),0.0,1612.455,1612.455,1,35.719
PlantPot_A (7),0.022,1612.466,1612.488,3,39.171
Terrain,0.0,1612.499,1612.499,1,33.863
PlantPot_A (7),0.0,1612.509,1612.509,1,39.188
Terrain,0.0,1612.519,1612.519,1,36.195
PlantPot_A (7),0.163,1612.53,1612.693,15,39.25
store2,0.0,1612.704,1612.704,1,76.268
PlantPot_A (6),0.0,1612.715,1612.715,1,61.237
PlantPot_A (11),0.0,1612.726,1612.726,1,79.145
NPC-617,0.0,1612.737,1612.737,1,50.713
EU_TrafficLight_01,0.011,1612.748,1612.759,2,103.036
NPC-617,0.0,1612.771,1612.771,1,50.806
EU_TrafficLight_01,0.0,1612.782,1612.782,1,102.955
B39,0.0,1612.792,1612.792,1,181.44
Bush_d1_6x6x4_COL_PRIM_CAPSULE,0.0,1612.804,1612.804,1,109.644
Bush_qilgP2_6x6x4_PF (15),0.0,1612.815,1612.815,1,121.062
EU_TrafficLight_01,0.011,1612.826,1612.837,2,103.122
Bush_qilgP2_6x6x4_PF (15),0.0,1612.849,1612.849,1,121.329
EU_TrafficLight_01,0.002,1612.86,1612.862,2,102.954
Bush_d1_6x6x4_COL_PRIM_CAPSULE,0.0,1612.872,1612.872,1,109.649
New_NPC (1),0.0,1612.884,1612.884,1,53.568
Bush_qilgP2_6x6x4_PF (15),0.0,1612.894,1612.894,1,120.0
Bush_d1_6x6x4_COL_PRIM_CAPSULE,0.0,1612.905,1612.905,1,109.821
B39,0.011,1612.926,1612.937,2,185.102
streetLight2 (10),0.0,1612.948,1612.948,1,103.279
retirementHome1,0.015,1612.959,1612.974,3,213.899
Bush_qilgP2_6x6x4_PF (15),0.021,1612.983,1613.004,2,121.187
retirementHome1,0.0,1613.015,1613.015,1,214.053
Bush_qilgP2_6x6x4_PF (15),0.0,1613.026,1613.026,1,120.206
baum ld0(enhanced),0.045,1613.037,1613.082,5,116.844
Bush_qilgP2_6x6x4_PF (14),0.0,1613.092,1613.092,1,126.765
baum ld0(enhanced),0.044,1613.104,1613.148,5,120.014
Bush_qilgP2_6x6x4_PF (15),0.056,1613.159,1613.215,6,120.041
Bush_d1_6x6x4_COL_PRIM_CAPSULE,0.0,1613.226,1613.226,1,110.073
face_1,0.011,1613.237,1613.248,2,54.304
streetLight2 (10),0.0,1613.259,1613.259,1,103.229
Bush_d1_6x6x4_COL_PRIM_CAPSULE,0.023,1613.27,1613.293,3,109.597
Bush_qilgP2_6x6x4_PF (15),0.0,1613.303,1613.303,1,120.974
New_NPC (1),0.066,1613.315,1613.381,7,54.325
Bush_qilgP2_6x6x4_PF (15),0.0,1613.392,1613.392,1,119.862
streetLight2 (10),0.0,1613.403,1613.403,1,103.222
Bush_qilgP2_6x6x4_PF (15),0.011,1613.415,1613.426,2,119.894
streetLight2 (10),0.0,1613.437,1613.437,1,103.255
face_1,0.0,1613.448,1613.448,1,54.726
Bush_qilgP2_6x6x4_PF (15),0.0,1613.459,1613.459,1,119.803
EU_TrafficLight_01,0.0,1613.47,1613.47,1,102.869
streetLight2 (36),0.0,1613.481,1613.481,1,42.178
baum ld0(enhanced),0.0,1613.493,1613.493,1,119.309
streetLight2 (36),0.111,1613.504,1613.615,11,42.175
baum ld0(enhanced),0.011,1613.626,1613.637,2,119.25
streetLight01,0.011,1613.648,1613.659,2,115.359
retirementHome1,0.011,1613.67,1613.681,2,212.984
baum ld0(enhanced),0.0,1613.692,1613.692,1,119.354
streetLight2 (38),0.0,1613.703,1613.703,1,69.058
baum ld1(enhanced),0.0,1613.715,1613.715,1,136.068
Lod_1,0.0,1613.726,1613.726,1,30.247
baum ld0(enhanced),0.012,1613.737,1613.749,2,107.104
baum ld1 mobile (4),0.011,1613.759,1613.77,2,120.179
face_4165,0.034,1613.781,1613.815,4,33.266
Lod_1,0.116,1613.826,1613.942,11,30.242
baum ld0(enhanced),0.045,1613.952,1613.997,5,106.985
Lod_1,0.064,1614.008,1614.072,7,30.892
NPC-615,0.0,1614.083,1614.083,1,13.544
Lod_1,0.243,1614.094,1614.337,22,30.036
Sitting_NPC (416),0.0,1614.348,1614.348,1,32.676
Lod_1,0.022,1614.359,1614.381,3,30.09
NPC-615,0.023,1614.625,1614.648,3,13.379
apartment3,0.011,1614.659,1614.67,2,173.987
face_615,0.022,1614.681,1614.703,3,13.685
NPC-615,0.056,1614.714,1614.77,6,13.466
face_615,0.111,1614.781,1614.892,11,13.665
Combined_2 (2),0.0,1614.903,1614.903,1,153.582
baum ld2(enhanced),0.0,1614.914,1614.914,1,112.272
Combined_2 (2),0.011,1614.925,1614.936,2,153.558
face_416,0.045,1614.947,1614.992,5,33.167
Sitting_NPC (416),0.011,1615.003,1615.014,2,32.763
face_615,0.0,1615.025,1615.025,1,13.673
baum ld1(enhanced),0.0,1615.036,1615.036,1,127.879
Lod_1,1.21,1615.048,1616.258,87,30.338
NPC-615,0.178,1616.602,1616.78,16,13.397
Lod_1,0.0,1616.791,1616.791,1,29.917
Bush_qilgY2_2x2x4_PF_baked_single,0.0,1616.802,1616.802,1,57.895
baum ld0 mobile (4),0.0,1616.813,1616.813,1,110.231
Terrain,0.0,1616.825,1616.825,1,49.163
Bush_b1_4x4x4_PF_baked_single (4),0.011,1616.836,1616.847,2,129.044
streetLight2 (38),0.0,1616.858,1616.858,1,69.161
Terrain,0.0,1616.869,1616.869,1,45.103
streetLight2 (38),0.022,1616.88,1616.902,3,69.049
Terrain,0.0,1616.913,1616.913,1,70.65
streetLight2 (38),0.0,1616.924,1616.924,1,69.055
Terrain,0.012,1616.935,1616.947,2,81.62
streetLight2 (38),0.0,1616.958,1616.958,1,69.054
SingleZebraPrefab,0.0,1616.969,1616.969,1,95.214
Terrain,0.044,1616.98,1617.024,5,88.591
SingleZebraPrefab,0.011,1617.035,1617.046,2,92.151
NPC-612,0.0,1617.058,1617.058,1,52.988
streetLight2 (38),0.0,1617.068,1617.068,1,69.054
NPC-612,0.033,1617.08,1617.113,4,52.852
streetLight2 (38),0.0,1617.124,1617.124,1,69.305
Bush_b1_4x4x4_PF_baked_single (4),0.011,1617.135,1617.146,2,129.058
streetLight2 (38),0.0,1617.157,1617.157,1,69.041
NPC-612,0.0,1617.168,1617.168,1,53.003
streetLight2 (38),0.022,1617.18,1617.202,3,69.035
baum ld0(enhanced),0.0,1617.213,1617.213,1,109.687
Bush_b1_4x4x4_PF_baked_single (4),0.032,1617.225,1617.257,4,129.35
baum ld2(enhanced),0.0,1617.268,1617.268,1,125.39
Bush_b1_4x4x4_PF_baked_single (4),0.0,1617.28,1617.28,1,130.213
Park_Streight (3),0.0,1617.291,1617.291,1,105.647
Terrain,0.0,1617.302,1617.302,1,63.43
SingleZebraPrefab,0.0,1617.313,1617.313,1,102.67
NPC-612,0.0,1617.324,1617.324,1,52.944
streetLight2 (38),0.0,1617.591,1617.591,1,69.074
baum ld0 mobile (4),0.0,1617.602,1617.602,1,111.933
baum ld2(enhanced),0.0,1617.613,1617.613,1,125.219
Bush_qilgP2_6x6x4_PF (40),0.0,1617.624,1617.624,1,204.055
baum ld2(enhanced),0.0,1617.635,1617.635,1,125.461
streetLight2 (38),0.0,1617.646,1617.646,1,69.116
SingleZebraPrefab,0.0,1617.657,1617.657,1,103.978
streetLight2 (38),0.0,1617.669,1617.669,1,69.054
baum ld1(enhanced),0.0,1617.681,1617.681,1,135.555
baum ld2(enhanced),0.0,1617.693,1617.693,1,125.428
retirementHome1,0.011,1617.704,1617.715,2,213.141
streetLight2 (38),0.0,1617.726,1617.726,1,69.172
baum ld2(enhanced),0.0,1617.738,1617.738,1,125.374
