HON,length,start,end,hits,distance
face_71,0.033,2537.81,2537.843,4,29.286
New_NPC (71)(Clone),0.0,2537.854,2537.854,1,29.119
face_71,0.0,2537.865,2537.865,1,29.122
New_NPC (71)(Clone),0.011,2537.877,2537.888,2,28.997
face_71,0.2,2537.899,2538.099,19,28.567
BridgeSlope_Simple (1),0.0,2538.11,2538.11,1,80.471
Terrain,0.011,2538.121,2538.132,2,61.771
PlantPot_A (7),0.522,2538.143,2538.665,48,16.954
Terrain,0.023,2538.676,2538.699,3,5.301
PlantPot_A (7),0.134,2538.776,2538.91,13,16.218
PlantPot_A (8),0.033,2538.921,2538.954,4,35.61
Terrain,0.033,2538.965,2538.998,4,56.058
BridgeSlope_Simple (1),0.077,2539.01,2539.087,8,77.533
Terrain,0.0,2539.098,2539.098,1,68.502
BridgeSlope_Simple (1),0.0,2539.109,2539.109,1,78.038
Terrain,0.0,2539.121,2539.121,1,66.676
BridgeSlope_Simple (1),0.211,2539.132,2539.343,20,78.261
streetLight2 (39),0.0,2539.354,2539.354,1,32.217
New_NPC (71)(Clone),0.2,2539.365,2539.565,19,22.496
BridgeSlope_Simple (1),0.011,2539.576,2539.587,2,80.466
face_59,0.023,2539.598,2539.621,3,14.61
New_NPC (59)(Clone),0.011,2539.632,2539.643,2,14.407
face_59,0.0,2539.654,2539.654,1,14.492
New_NPC (59)(Clone),0.178,2539.665,2539.843,17,13.956
streetLight2 (34),0.0,2539.854,2539.854,1,56.045
New_NPC (59)(Clone),0.022,2539.865,2539.887,3,13.565
streetLight2 (34),0.111,2539.898,2540.009,11,55.672
baum ld1(enhanced),0.022,2540.02,2540.042,3,74.947
BridgeSlope_Simple (1),0.033,2540.054,2540.087,4,82.178
New_NPC (59)(Clone),0.011,2540.098,2540.109,2,12.649
face_59,0.0,2540.12,2540.12,1,12.557
New_NPC (59)(Clone),0.0,2540.131,2540.131,1,12.469
face_59,0.0,2540.142,2540.142,1,12.448
New_NPC (59)(Clone),0.144,2540.154,2540.298,14,12.019
BridgeSlope_Simple (1),0.0,2540.309,2540.309,1,79.601
New_NPC (71)(Clone),0.266,2540.321,2540.587,25,18.41
face_71,0.0,2540.598,2540.598,1,17.898
BridgeSlope_Simple (1),0.0,2540.609,2540.609,1,75.451
Terrain,0.011,2540.62,2540.631,2,53.482
PlantPot_A (8),0.0,2540.643,2540.643,1,31.614
PlantPot_A (7),0.878,2540.653,2541.531,80,11.688
Terrain,0.0,2541.542,2541.542,1,35.927
BridgeSlope_Simple (1),0.078,2541.553,2541.631,8,72.903
Terrain,0.178,2541.642,2541.82,17,40.317
NPC-4605,0.0,2541.964,2541.964,1,20.451
PlantPot_A (7),0.023,2541.975,2541.998,3,10.702
BridgeSlope_Simple (1),0.0,2542.009,2542.009,1,72.097
face_4605,0.011,2542.02,2542.031,2,20.647
PlantPot_A (7),0.067,2542.042,2542.109,7,10.132
Sitting_NPC (418),0.0,2542.12,2542.12,1,24.389
Terrain,0.455,2542.131,2542.586,42,16.331
metalBench (4),0.0,2542.598,2542.598,1,18.892
PlantPot_A (7),0.654,2542.609,2543.263,60,8.928
NPC-4605,0.0,2543.274,2543.274,1,19.141
PlantPot_A (10),0.0,2543.286,2543.286,1,62.013
BridgeSlope_Simple (1),0.067,2543.297,2543.364,7,70.437
streetLight2 (40),0.0,2543.374,2543.374,1,67.852
BridgeSlope_Simple (1),0.012,2543.385,2543.397,2,70.53
streetLight2 (37),0.044,2543.408,2543.452,5,46.216
BridgeSlope_Simple (1),0.011,2543.463,2543.474,2,70.572
streetLight2 (37),0.0,2543.485,2543.485,1,46.492
BridgeSlope_Simple (1),0.033,2543.497,2543.53,4,70.576
streetLight2 (37),0.0,2543.541,2543.541,1,46.235
BridgeSlope_Simple (1),0.0,2543.552,2543.552,1,70.433
5 (3),0.211,2543.563,2543.774,20,112.274
baum ld1(enhanced),0.556,2543.785,2544.341,50,24.36
BridgeSlope_Simple (1),0.255,2544.352,2544.607,24,70.055
baum ld1(enhanced),0.211,2544.619,2544.83,20,28.117
PlantPot_A (8),0.0,2544.84,2544.84,1,27.784
PlantPot_A (7),0.344,2544.852,2545.196,32,8.578
PlantPot_A (8),0.0,2545.207,2545.207,1,27.331
BridgeSlope_Simple (1),0.278,2545.218,2545.496,26,70.027
baum ld1(enhanced),0.0,2545.507,2545.507,1,28.182
BridgeSlope_Simple (1),0.0,2545.518,2545.518,1,71.113
store2,0.278,2545.529,2545.807,26,50.414
baum ld1(enhanced),0.255,2545.818,2546.073,24,27.559
BridgeSlope_Simple (1),0.045,2546.084,2546.129,5,70.424
streetLight2 (37),0.033,2546.14,2546.173,4,46.435
BridgeSlope_Simple (1),0.177,2546.185,2546.362,17,70.566
PlantPot_A (9),0.0,2546.373,2546.373,1,45.188
PlantPot_A (8),0.055,2546.385,2546.44,6,27.577
metalBench (5),0.0,2546.451,2546.451,1,23.992
trashcan_squarePrefab (6),0.0,2546.462,2546.462,1,25.642
canShell,0.0,2546.473,2546.473,1,25.934
PlantPot_A (8),0.145,2546.484,2546.629,14,27.235
BridgeSlope_Simple (1),0.011,2546.64,2546.651,2,70.188
builds (1),0.267,2546.662,2546.929,25,83.642
streetLight2 (35),0.0,2546.94,2546.94,1,70.858
baum ld1(enhanced),0.011,2546.951,2546.962,2,60.632
B014 (2),0.2,2546.973,2547.173,19,65.318
baum ld1(enhanced),0.0,2547.184,2547.184,1,54.166
streetLight2 (34),0.0,2547.195,2547.195,1,51.022
builds (1),0.244,2547.206,2547.45,23,82.667
Lod_1,0.023,2547.461,2547.484,3,18.972
Sitting_NPC (424),0.0,2547.495,2547.495,1,18.173
Lod_1,0.1,2547.506,2547.606,10,18.559
Sitting_NPC (424),0.022,2547.617,2547.639,3,18.046
Lod_1,0.078,2547.65,2547.728,8,18.344
face_4165,0.066,2547.739,2547.805,7,17.507
Lod_1,0.011,2547.817,2547.828,2,18.066
face_4165,0.033,2547.839,2547.872,4,17.515
Lod_1,0.0,2547.883,2547.883,1,18.316
B014 (2),0.0,2547.894,2547.894,1,65.458
baum ld1(enhanced),0.19,2547.905,2548.095,18,54.046
builds (1),0.544,2548.106,2548.65,50,91.879
5 (3),0.0,2548.672,2548.672,1,113.106
baum ld1(enhanced),0.389,2548.683,2549.072,36,28.57
Terrain,0.011,2549.083,2549.094,2,8.373
baum ld1(enhanced),0.233,2549.161,2549.394,22,26.181
PlantPot_A (7),0.0,2549.405,2549.405,1,8.349
store2,0.0,2549.416,2549.416,1,23.981
Terrain,0.0,2549.427,2549.427,1,3.405
store2,0.088,2549.439,2549.527,9,24.071
PlantPot_A (7),0.022,2549.539,2549.561,3,9.074
store2,0.2,2549.572,2549.772,19,23.822
Terrain,0.022,2549.783,2549.805,3,3.583
store2,0.0,2549.816,2549.816,1,19.663
Terrain,0.056,2549.827,2549.883,6,5.259
store2,0.022,2549.894,2549.916,3,20.236
Terrain,0.0,2549.928,2549.928,1,14.533
store2,0.101,2549.938,2550.039,10,20.317
NPC-4627,0.011,2550.05,2550.061,2,14.476
store2,0.0,2550.072,2550.072,1,17.052
NPC-4627,0.089,2550.083,2550.172,9,14.381
NPC-4626,0.0,2550.183,2550.183,1,15.248
NPC-4627,0.022,2550.194,2550.216,3,14.49
NPC-4626,0.023,2550.227,2550.25,3,15.158
NPC-4627,0.144,2550.261,2550.405,14,14.47
NPC-4626,0.0,2550.417,2550.417,1,15.184
NPC-4627,0.0,2550.427,2550.427,1,14.477
NPC-4626,0.0,2550.438,2550.438,1,15.207
NPC-4627,0.044,2550.45,2550.494,5,14.459
NPC-4626,0.1,2550.505,2550.605,10,15.116
store2,0.0,2550.616,2550.616,1,17.746
NPC-4626,0.023,2550.627,2550.65,3,15.212
store2,0.011,2550.661,2550.672,2,17.705
NPC-4626,0.022,2550.683,2550.705,3,15.318
face_4626,0.01,2550.717,2550.727,2,15.305
store2,0.023,2550.738,2550.761,3,17.636
face_4626,0.011,2550.772,2550.783,2,15.305
store2,0.0,2550.794,2550.794,1,17.715
face_4626,0.0,2550.805,2550.805,1,15.329
NPC-4626,0.023,2550.816,2550.839,3,15.158
store2,0.0,2550.85,2550.85,1,17.746
NPC-4626,0.0,2550.861,2550.861,1,15.22
store2,0.011,2550.872,2550.883,2,17.644
NPC-4626,0.0,2550.894,2550.894,1,15.273
store2,0.011,2550.905,2550.916,2,16.747
face_4627,0.0,2550.927,2550.927,1,14.618
store2,0.011,2550.938,2550.949,2,16.695
face_4627,0.023,2550.96,2550.983,3,14.614
store2,0.0,2550.994,2550.994,1,16.713
face_4627,0.0,2551.005,2551.005,1,14.65
store2,0.0,2551.016,2551.016,1,16.625
NPC-4627,0.011,2551.027,2551.038,2,14.516
face_4627,0.0,2551.049,2551.049,1,14.602
store2,0.09,2551.06,2551.15,9,16.536
NPC-4627,0.044,2551.161,2551.205,5,14.433
NPC-4626,0.0,2551.217,2551.217,1,15.349
store2,0.0,2551.228,2551.228,1,17.079
NPC-4626,0.0,2551.239,2551.239,1,15.198
NPC-4627,0.0,2551.25,2551.25,1,14.572
store2,0.0,2551.261,2551.261,1,17.083
NPC-4626,0.0,2551.272,2551.272,1,15.128
NPC-4627,0.045,2551.283,2551.328,5,14.493
store2,0.233,2551.339,2551.572,22,12.918
NPC-4626,0.0,2551.583,2551.583,1,15.124
NPC-4627,0.0,2551.594,2551.594,1,14.463
NPC-4626,0.267,2551.605,2551.872,25,15.141
store2,0.0,2551.883,2551.883,1,17.639
NPC-4626,0.033,2551.894,2551.927,4,15.315
store2,0.034,2551.938,2551.972,4,19.075
baum ld1(enhanced),1.365,2552.039,2553.404,124,8.148
Sky,0.255,2553.415,2553.67,24,186.536
baum ld1(enhanced),0.0,2553.681,2553.681,1,9.327
store2,0.011,2553.693,2553.704,2,50.432
PlantPot_A (7),0.489,2553.715,2554.204,32,9.097
metalBench (4),0.0,2554.215,2554.215,1,18.682
PlantPot_A (7),0.0,2554.226,2554.226,1,9.469
PlantPot_A (8),0.011,2554.237,2554.248,2,28.552
metalBench (4),0.011,2554.259,2554.27,2,18.779
NPC-4605,0.0,2554.281,2554.281,1,19.3
PlantPot_A (7),0.078,2554.292,2554.37,8,9.372
store2,0.022,2554.381,2554.403,3,59.941
PlantPot_A (7),0.0,2554.414,2554.414,1,9.539
NPC-4605,0.0,2554.425,2554.425,1,19.402
metalBench (5),0.0,2554.436,2554.436,1,24.163
PlantPot_A (8),0.033,2554.448,2554.481,4,28.153
PlantPot_A (9),0.011,2554.492,2554.503,2,44.151
PlantPot_A (8),0.0,2554.514,2554.514,1,28.641
PlantPot_A (9),0.201,2554.525,2554.726,19,44.24
PlantPot_A (8),0.0,2554.737,2554.737,1,28.086
baum ld1(enhanced),0.288,2554.748,2555.036,27,28.614
store2,0.0,2555.048,2555.048,1,60.281
retirementHome2,0.0,2555.059,2555.059,1,108.561
store2,0.222,2555.07,2555.292,21,60.358
BridgeSlope_Simple (1),0.0,2555.303,2555.303,1,71.612
store2,0.1,2555.314,2555.414,10,60.39
retirementHome2,0.0,2555.425,2555.425,1,108.554
baum ld1(enhanced),0.067,2555.436,2555.503,7,30.978
BridgeSlope_Simple (1),0.0,2555.514,2555.514,1,70.214
PlantPot_A (8),0.078,2555.525,2555.603,8,28.221
BridgeSlope_Simple (1),0.034,2555.614,2555.648,4,70.195
baum ld1(enhanced),0.345,2555.658,2556.003,30,10.942
5 (3),0.178,2556.08,2556.258,4,113.514
baum ld1(enhanced),0.0,2556.269,2556.269,1,46.142
5 (3),0.0,2556.291,2556.291,1,113.528
baum ld1(enhanced),0.011,2556.302,2556.313,2,45.827
5 (3),0.0,2556.325,2556.325,1,113.495
baum ld1(enhanced),0.689,2556.891,2557.58,54,34.662
BridgeSlope_Simple (1),0.222,2557.591,2557.813,21,70.44
PlantPot_A (9),0.0,2557.824,2557.824,1,44.835
PlantPot_A (8),0.0,2557.835,2557.835,1,27.053
NPC-4605,0.0,2557.846,2557.846,1,19.258
PlantPot_A (8),0.0,2557.857,2557.857,1,27.568
face_418,0.0,2557.868,2557.868,1,23.632
face_4605,0.0,2557.88,2557.88,1,19.5
face_418,0.0,2557.891,2557.891,1,23.647
PlantPot_A (8),0.066,2557.902,2557.968,7,27.467
Sitting_NPC (418),0.0,2557.98,2557.98,1,23.598
NPC-4605,0.122,2557.991,2558.113,12,19.185
Terrain,0.0,2558.124,2558.124,1,4.601
baum ld1(enhanced),0.511,2558.201,2558.712,22,44.17
BridgeSlope_Simple (1),0.0,2558.879,2558.879,1,70.714
baum ld1(enhanced),0.089,2558.89,2558.979,9,28.172
store2,0.0,2558.99,2558.99,1,60.117
BridgeSlope_Simple (1),0.0,2559.001,2559.001,1,71.065
baum ld1(enhanced),0.756,2559.012,2559.768,69,33.416
PlantPot_A (8),0.0,2559.779,2559.779,1,28.023
PlantPot_A (7),0.0,2559.79,2559.79,1,8.467
metalBench (4),0.0,2559.801,2559.801,1,17.955
PlantPot_A (7),0.011,2559.812,2559.823,2,8.92
metalBench (4),0.011,2559.834,2559.845,2,17.89
PlantPot_A (7),0.422,2559.856,2560.278,39,7.912
BridgeSlope_Simple (1),0.0,2560.289,2560.289,1,69.314
baum ld1(enhanced),0.577,2560.301,2560.878,53,25.201
store2,0.0,2560.889,2560.889,1,45.471
PlantPot_A (7),0.223,2560.9,2561.123,21,6.244
metalBench (4),0.0,2561.134,2561.134,1,15.257
PlantPot_A (7),0.0,2561.145,2561.145,1,5.947
metalBench (4),0.022,2561.156,2561.178,3,15.185
PlantPot_A (7),0.0,2561.189,2561.189,1,6.105
metalBench (4),0.0,2561.2,2561.2,1,15.003
NPC-4605,0.044,2561.212,2561.256,5,15.497
metalBench (4),0.0,2561.267,2561.267,1,14.987
NPC-4605,0.011,2561.278,2561.289,2,15.268
metalBench (4),0.067,2561.3,2561.367,7,15.07
NPC-4605,0.066,2561.378,2561.444,7,14.979
metalBench (4),0.077,2561.456,2561.533,8,14.723
NPC-4605,0.055,2561.545,2561.6,6,14.621
metalBench (4),0.0,2561.611,2561.611,1,14.089
PlantPot_A (7),0.178,2561.622,2561.8,17,4.77
metalBench (3),0.0,2561.811,2561.811,1,9.56
PlantPot_A (7),0.0,2561.822,2561.822,1,4.713
Sitting_NPC (4161),0.0,2561.833,2561.833,1,10.028
store2,0.223,2561.844,2562.067,21,29.43
Sitting_NPC (4161),0.033,2562.078,2562.111,4,9.448
store2,0.011,2562.122,2562.133,2,28.839
Sitting_NPC (4161),0.011,2562.144,2562.155,2,9.394
store2,0.111,2562.167,2562.278,11,28.515
Sitting_NPC (4161),0.0,2562.289,2562.289,1,9.096
store2,0.088,2562.3,2562.388,8,28.198
face_418,0.002,2562.4,2562.402,2,17.279
NPC-4605,0.278,2562.422,2562.7,27,12.575
metalBench (5),0.144,2562.711,2562.855,14,15.829
NPC-4605,0.023,2562.866,2562.889,3,12.104
metalBench (5),0.002,2562.911,2562.913,2,15.554
NPC-4605,0.411,2562.922,2563.333,38,11.419
metalBench (5),0.045,2563.344,2563.389,5,14.534
PlantPot_A (8),0.022,2563.4,2563.422,2,18.859
PlantPot_A (9),0.001,2563.433,2563.434,2,35.709
PlantPot_A (8),0.322,2563.455,2563.777,29,18.828
NPC-4605,0.034,2563.788,2563.822,4,9.928
metalBench (5),0.211,2563.833,2564.044,20,13.281
PlantPot_A (8),0.011,2564.055,2564.066,2,17.594
PlantPot_A (9),0.0,2564.077,2564.077,1,34.298
PlantPot_A (8),0.034,2564.088,2564.122,4,18.294
PlantPot_A (9),0.0,2564.132,2564.132,1,33.953
PlantPot_A (8),0.1,2564.144,2564.244,10,17.604
BridgeSlope_Simple (1),0.378,2564.255,2564.633,35,59.34
Terrain,0.0,2564.644,2564.644,1,55.517
PlantPot_A (9),0.0,2564.655,2564.655,1,33.315
PlantPot_A (8),0.0,2564.666,2564.666,1,15.892
trashcan_squarePrefab (6),0.0,2564.677,2564.677,1,14.157
metalBench (5),0.122,2564.688,2564.81,12,11.503
NPC-4605,0.0,2564.821,2564.821,1,7.522
metalBench (5),0.066,2564.833,2564.899,7,11.582
Sitting_NPC (418),0.0,2564.91,2564.91,1,11.466
metalBench (5),0.0,2564.921,2564.921,1,11.113
NPC-4605,0.0,2564.932,2564.932,1,7.521
Terrain,0.0,2564.943,2564.943,1,10.504
metalBench (4),0.0,2564.954,2564.954,1,6.974
face_418,0.023,2564.965,2564.988,3,11.602
store2,0.022,2564.999,2565.021,3,28.053
PlantPot_A (8),0.045,2565.032,2565.077,5,16.289
face_418,0.044,2565.088,2565.132,5,11.295
metalBench (5),0.0,2565.143,2565.143,1,10.627
Sitting_NPC (418),0.0,2565.154,2565.154,1,11.112
face_418,0.012,2565.165,2565.177,2,11.145
metalBench (5),0.055,2565.188,2565.243,6,10.498
Sitting_NPC (418),0.0,2565.255,2565.255,1,10.955
metalBench (5),0.022,2565.266,2565.288,3,10.492
Sitting_NPC (418),0.355,2565.299,2565.654,33,10.423
metalBench (5),0.0,2565.665,2565.665,1,9.68
Sitting_NPC (418),0.0,2565.677,2565.677,1,9.966
metalBench (5),0.777,2565.688,2566.465,71,8.562
Sitting_NPC (418),0.334,2566.476,2566.81,31,7.918
store2,0.111,2566.821,2566.932,11,20.5
Sitting_NPC (418),0.033,2566.943,2566.976,4,7.251
face_418,0.011,2566.987,2566.998,2,7.284
Sitting_NPC (418),0.0,2567.01,2567.01,1,7.216
face_418,0.0,2567.02,2567.02,1,7.168
Sitting_NPC (418),0.0,2567.032,2567.032,1,7.177
store2,0.0,2567.043,2567.043,1,19.319
face_418,0.089,2567.054,2567.143,9,6.997
Sitting_NPC (418),0.0,2567.154,2567.154,1,6.831
face_418,0.0,2567.165,2567.165,1,6.926
Sitting_NPC (418),0.022,2567.176,2567.198,3,6.811
face_418,0.022,2567.209,2567.231,3,6.785
Sitting_NPC (418),0.033,2567.243,2567.276,4,6.649
face_418,0.011,2567.287,2567.298,2,6.65
Sitting_NPC (418),0.034,2567.309,2567.343,4,6.482
face_418,0.0,2567.354,2567.354,1,6.513
Sitting_NPC (418),0.011,2567.365,2567.376,2,6.389
face_418,0.011,2567.387,2567.398,2,6.43
Sitting_NPC (418),0.022,2567.409,2567.431,3,6.276
face_418,0.0,2567.443,2567.443,1,6.326
Sitting_NPC (418),0.033,2567.454,2567.487,4,6.169
face_418,0.0,2567.498,2567.498,1,6.209
store2,0.0,2567.509,2567.509,1,17.098
Sitting_NPC (418),0.011,2567.521,2567.532,2,6.083
PlantPot_A (8),0.0,2567.543,2567.543,1,10.057
trashcan_squarePrefab (6),0.0,2567.554,2567.554,1,7.968
PlantPot_A (8),0.255,2567.565,2567.82,24,9.388
trashcan_squarePrefab (6),0.456,2567.831,2568.287,42,6.732
PlantPot_A (8),0.166,2568.298,2568.464,16,7.395
PlantPot_A (9),0.0,2568.476,2568.476,1,24.852
baum ld0(enhanced),0.055,2568.487,2568.542,6,43.002
baum ld1(enhanced),0.011,2568.553,2568.564,2,25.723
BridgeSlope_Simple (1),0.112,2568.575,2568.687,11,49.629
baum ld0(enhanced),0.055,2568.698,2568.753,6,42.598
BridgeSlope_Simple (1),0.011,2568.764,2568.775,2,49.307
PlantPot_A (9),0.0,2568.787,2568.787,1,23.322
PlantPot_A (8),0.022,2568.798,2568.82,3,6.52
Terrain,0.0,2568.831,2568.831,1,2.949
PlantPot_A (8),0.156,2568.842,2568.998,15,6.391
PlantPot_A (9),0.0,2569.009,2569.009,1,22.877
BridgeSlope_Simple (1),1.077,2569.02,2570.097,91,48.336
streetLight2 (40),0.0,2570.108,2570.108,1,45.397
BridgeSlope_Simple (1),0.0,2570.119,2570.119,1,48.123
streetLight2 (40),0.0,2570.13,2570.13,1,45.359
BridgeSlope_Simple (1),0.212,2570.141,2570.353,20,47.817
streetLight2 (40),0.022,2570.364,2570.386,3,44.773
BridgeSlope_Simple (1),0.022,2570.397,2570.419,3,47.414
streetLight2 (40),0.056,2570.43,2570.486,6,44.561
BridgeSlope_Simple (1),0.0,2570.497,2570.497,1,48.681
streetLight2 (37),0.0,2570.508,2570.508,1,23.607
Bench (2),0.0,2570.519,2570.519,1,30.782
Terrain,0.189,2570.53,2570.719,18,25.777
New_NPC (483),0.0,2570.73,2570.73,1,29.741
BridgeSlope_Simple (1),0.089,2570.741,2570.83,9,48.896
Terrain,0.111,2570.841,2570.952,11,42.443
face_483,0.0,2570.963,2570.963,1,29.067
New_NPC (483),0.023,2570.974,2570.997,3,29.019
BridgeSlope_Simple (1),0.011,2571.008,2571.019,2,49.273
face_483,0.011,2571.03,2571.041,2,28.953
BridgeSlope_Simple (1),0.455,2571.052,2571.507,42,47.126
Terrain,0.0,2571.518,2571.518,1,35.094
BridgeSlope_Simple (1),0.0,2571.529,2571.529,1,44.156
PlantPot_A (10),0.234,2571.54,2571.774,22,35.803
Terrain,0.0,2571.785,2571.785,1,34.143
PlantPot_A (10),0.089,2571.796,2571.885,9,35.502
PlantPot_A (9),0.278,2571.896,2572.174,26,17.612
PlantPot_A (10),0.0,2572.185,2572.185,1,35.22
BridgeSlope_Simple (1),0.4,2572.196,2572.596,37,42.75
streetLight2 (40),0.0,2572.607,2572.607,1,40.094
BridgeSlope_Simple (1),0.0,2572.618,2572.618,1,42.659
streetLight2 (40),0.022,2572.629,2572.651,3,40.051
BridgeSlope_Simple (1),0.011,2572.663,2572.674,2,42.582
streetLight2 (40),0.0,2572.685,2572.685,1,40.239
BridgeSlope_Simple (1),0.055,2572.696,2572.751,6,42.418
streetLight2 (40),0.011,2572.763,2572.774,2,39.855
BridgeSlope_Simple (1),0.155,2572.785,2572.94,15,42.088
Terrain,0.267,2572.951,2573.218,25,8.752
Sitting_NPC (428),0.0,2573.229,2573.229,1,24.65
Bench (2),0.0,2573.24,2573.24,1,25.352
Sitting_NPC (428),0.289,2573.251,2573.54,27,24.316
Terrain,0.0,2573.551,2573.551,1,33.867
BridgeSlope_Simple (1),0.011,2573.562,2573.573,2,40.905
streetLight2 (40),0.0,2573.584,2573.584,1,37.851
BridgeSlope_Simple (1),0.655,2573.596,2574.251,53,39.871
streetLight2 (37),0.011,2574.262,2574.273,2,15.488
BridgeSlope_Simple (1),0.0,2574.284,2574.284,1,41.702
streetLight2 (37),0.0,2574.295,2574.295,1,15.436
BridgeSlope_Simple (1),0.022,2574.306,2574.328,3,40.773
streetLight2 (37),0.0,2574.34,2574.34,1,15.35
BridgeSlope_Simple (1),0.0,2574.351,2574.351,1,40.802
streetLight2 (37),0.033,2574.362,2574.395,4,15.219
BridgeSlope_Simple (1),0.0,2574.406,2574.406,1,41.514
New_NPC (483),0.0,2574.417,2574.417,1,21.787
BridgeSlope_Simple (1),0.0,2574.429,2574.429,1,42.959
face_428,0.0,2574.44,2574.44,1,22.319
Sitting_NPC (428),0.012,2574.45,2574.462,2,22.0
BridgeSlope_Simple (1),0.011,2574.473,2574.484,2,42.785
Sitting_NPC (428),0.266,2574.495,2574.761,25,21.591
New_NPC (483),0.0,2574.772,2574.772,1,20.923
streetLight2 (37),0.0,2574.784,2574.784,1,14.307
BridgeSlope_Simple (1),0.2,2574.795,2574.995,19,38.713
New_NPC (483),0.0,2575.006,2575.006,1,20.506
Sitting_NPC (428),0.233,2575.017,2575.25,22,20.488
face_428,0.0,2575.261,2575.261,1,20.456
BridgeSlope_Simple (1),0.0,2575.273,2575.273,1,41.439
face_428,0.011,2575.284,2575.295,2,20.409
BridgeSlope_Simple (1),0.0,2575.306,2575.306,1,41.357
Sitting_NPC (428),0.089,2575.317,2575.406,9,20.122
face_428,0.011,2575.417,2575.428,2,20.139
Sitting_NPC (428),0.056,2575.439,2575.495,6,19.845
face_428,0.0,2575.506,2575.506,1,19.959
Sitting_NPC (428),0.067,2575.517,2575.584,7,19.713
streetLight2 (35),0.0,2575.595,2575.595,1,38.108
BridgeSlope_Simple (1),0.022,2575.606,2575.628,3,40.695
Sitting_NPC (428),0.0,2575.639,2575.639,1,19.426
BridgeSlope_Simple (1),0.0,2575.65,2575.65,1,40.59
streetLight2 (35),0.0,2575.661,2575.661,1,37.895
Sitting_NPC (428),0.7,2575.672,2576.372,64,18.508
BridgeSlope_Simple (1),0.0,2576.383,2576.383,1,40.058
PlantPot_A (4),0.011,2576.394,2576.405,2,36.44
Sitting_NPC (422),0.011,2576.417,2576.428,2,16.424
builds (1),0.0,2576.439,2576.439,1,62.903
Sitting_NPC (422),0.166,2576.45,2576.616,16,16.387
BridgeSlope_Simple (1),0.011,2576.627,2576.638,2,41.048
Sitting_NPC (428),0.533,2576.649,2577.182,49,17.834
Terrain,0.0,2577.194,2577.194,1,37.577
Bench (3),0.0,2577.205,2577.205,1,19.342
Terrain,0.266,2577.216,2577.482,25,27.565
Bench (3),0.0,2577.493,2577.493,1,19.439
Terrain,0.011,2577.504,2577.515,2,25.683
Bench (2),0.0,2577.527,2577.527,1,18.63
Sitting_NPC (428),0.655,2577.538,2578.193,60,17.813
BridgeSlope_Simple (1),0.0,2578.204,2578.204,1,39.604
Sitting_NPC (428),0.1,2578.215,2578.315,10,17.519
Bench,0.178,2578.327,2578.505,17,13.851
Terrain,0.011,2578.516,2578.527,2,32.768
Sitting_NPC (422),0.044,2578.538,2578.582,5,15.491
PlantPot_A (4),0.023,2578.593,2578.616,3,35.35
Sitting_NPC (422),0.444,2578.627,2579.071,41,14.794
Terrain,0.0,2579.082,2579.082,1,27.337
Bench,0.189,2579.093,2579.282,18,12.112
Bench (3),0.0,2579.293,2579.293,1,17.575
Sitting_NPC (428),0.222,2579.304,2579.526,21,14.891
Terrain,0.0,2579.537,2579.537,1,22.729
Bench (3),0.0,2579.548,2579.548,1,17.029
Terrain,0.022,2579.56,2579.582,3,18.3
Bench,0.022,2579.593,2579.615,3,10.651
Terrain,0.0,2579.626,2579.626,1,17.314
Bench,0.0,2579.637,2579.637,1,10.696
Terrain,0.021,2579.649,2579.67,3,17.217
Bench,0.066,2579.682,2579.748,7,10.441
Terrain,0.078,2579.759,2579.837,8,17.485
Bench,0.178,2579.848,2580.026,17,9.83
Terrain,0.0,2580.037,2580.037,1,10.657
Bench (1),0.0,2580.048,2580.048,1,12.563
Sitting_NPC (422),0.722,2580.059,2580.781,66,11.253
Terrain,0.0,2580.792,2580.792,1,18.477
Bench,0.745,2580.803,2581.548,68,7.267
Terrain,0.166,2581.559,2581.725,16,11.69
Bench (3),0.0,2581.736,2581.736,1,12.363
Terrain,0.0,2581.748,2581.748,1,23.011
streetLight2 (35),0.0,2581.759,2581.759,1,28.723
BridgeSlope_Simple (1),0.022,2581.77,2581.792,3,30.151
Sitting_NPC (428),0.0,2581.803,2581.803,1,10.159
BridgeSlope_Simple (1),0.0,2581.814,2581.814,1,30.144
Sitting_NPC (428),0.0,2581.825,2581.825,1,10.186
BridgeSlope_Simple (1),0.0,2581.836,2581.836,1,30.092
Sitting_NPC (428),0.0,2581.848,2581.848,1,10.01
Terrain,0.0,2581.859,2581.859,1,26.806
Sitting_NPC (428),0.011,2581.87,2581.881,2,9.984
face_428,0.166,2581.892,2582.058,16,9.869
Sitting_NPC (428),0.101,2582.069,2582.17,10,9.386
Terrain,0.011,2582.181,2582.192,2,17.592
Bench,0.266,2582.203,2582.469,25,5.137
Terrain,0.012,2582.48,2582.492,2,11.218
Sitting_NPC (422),0.155,2582.503,2582.658,15,6.908
face_422,0.011,2582.669,2582.68,2,6.748
Sitting_NPC (422),0.1,2582.692,2582.792,10,6.547
face_422,0.366,2582.803,2583.169,34,6.055
Sitting_NPC (422),0.0,2583.18,2583.18,1,5.644
Terrain,0.011,2583.191,2583.202,2,15.771
Bench,0.011,2583.214,2583.225,2,3.077
